date,location,administered_janssen,administered_moderna,administered_pfizer,administered_unk_manuf,series_complete_pop_pct
2021-03-29T00:00:00.000,TX,266124,5117886,5745688,517,13
2021-03-29T00:00:00.000,NV,28722,577615,721681,0,15.7
2021-03-29T00:00:00.000,OR,39925,864045,897470,1121,16.1
2021-03-29T00:00:00.000,AR,25426,565346,562723,244,13.5
2021-03-29T00:00:00.000,MT,9168,261507,231591,124,18.2
2021-03-29T00:00:00.000,SC,45910,811836,1250400,1025,14.7
2021-03-29T00:00:00.000,AZ,44723,1534427,1782491,1421,16.6
2021-03-29T00:00:00.000,NY,203233,4102805,4555645,1160,15.8
2021-03-29T00:00:00.000,OH,144315,2465860,2553662,4283,16.4
2021-03-29T00:00:00.000,MS,27218,575124,531157,730,14.7
2021-03-29T00:00:00.000,ID,14807,356171,365720,243,16.1
2021-03-29T00:00:00.000,ME,21630,331840,330400,55,19.3
2021-03-29T00:00:00.000,LTC,910,1949253,5761853,6020,0
2021-03-29T00:00:00.000,AL,36945,836716,792924,0,12.9
2021-03-29T00:00:00.000,VA2,62368,2060807,1731274,1,0
2021-03-29T00:00:00.000,NH,14820,318174,269541,27,17
2021-03-29T00:00:00.000,NJ,91640,2030039,2081908,475,17.6
2021-03-29T00:00:00.000,TN,52501,1209349,1317136,3060,13.4
2021-03-29T00:00:00.000,PA,125641,2776827,2990914,120,16.1
2021-03-29T00:00:00.000,FM,0,24114,0,0,9.1
2021-03-29T00:00:00.000,KS,21290,651902,588518,241,16.4
2021-03-29T00:00:00.000,NM,22353,559459,656089,1415,23.1
2021-03-29T00:00:00.000,SD,8617,239609,239807,13,21.9
2021-03-29T00:00:00.000,NE,21733,420092,456463,1761,17.4
2021-03-29T00:00:00.000,MP,34,3829,23924,0,20.5
2021-03-29T00:00:00.000,MI,85218,2027891,2182870,0,16.5
2021-03-29T00:00:00.000,DE,7171,189524,250816,57,15.7
2021-03-29T00:00:00.000,WV,7214,425372,425115,0,18.5
2021-03-29T00:00:00.000,WA,72154,1618821,1808091,2575,17.3
2021-03-29T00:00:00.000,MH,0,20342,0,0,13.4
2021-03-29T00:00:00.000,GA,67486,1918194,1778404,260,12
2021-03-29T00:00:00.000,UT,30954,589230,656009,0,10.9
2021-03-29T00:00:00.000,VT,5724,154405,155780,236,17.8
2021-03-29T00:00:00.000,KY,44747,978845,1035005,156,16.8
2021-03-29T00:00:00.000,MD,70971,1277347,1331547,1661,16.2
2021-03-29T00:00:00.000,IL,117715,2718496,2955173,2462,16.1
2021-03-29T00:00:00.000,VA,90743,1753016,2022517,737,16.2
2021-03-29T00:00:00.000,ND,8102,188728,204796,0,19.9
2021-03-29T00:00:00.000,MN,61671,1233947,1369964,197,18.1
2021-03-29T00:00:00.000,HI,8911,245051,337742,93760,18.3
2021-03-29T00:00:00.000,NC,119598,1967790,2508712,329,16
2021-03-29T00:00:00.000,WI,55262,1296015,1502447,225,18.2
2021-03-29T00:00:00.000,AK,5207,184195,213826,56,22
2021-03-28T00:00:00.000,WV,7195,425032,424694,0,18.5
2021-03-28T00:00:00.000,IN,52376,1219963,1424121,3932,16.1
2021-03-28T00:00:00.000,DC,6350,136395,202209,0,12.5
2021-03-28T00:00:00.000,OR,38925,850836,882034,1119,15.8
2021-03-28T00:00:00.000,PR,16921,425275,601594,250,12.1
2021-03-28T00:00:00.000,GU,142,38570,44452,0,19.1
2021-03-28T00:00:00.000,NH,14815,316251,267352,27,16.8
2021-03-28T00:00:00.000,LTC,865,1948591,5760447,6020,0
2021-03-28T00:00:00.000,SD,8413,237603,236487,13,21.6
2021-03-28T00:00:00.000,BP2,361,40161,61262,0,0
2021-03-28T00:00:00.000,NC,119173,1949542,2480795,329,15.8
2021-03-28T00:00:00.000,RI,11808,251891,262386,1,19.4
2021-03-28T00:00:00.000,MP,34,3599,23813,0,20.1
2021-03-28T00:00:00.000,FL,217717,4448681,4591932,12678,15.1
2021-03-28T00:00:00.000,IL,114549,2680333,2884689,2440,15.8
2021-03-28T00:00:00.000,KY,44399,969731,1004948,156,16.4
2021-03-28T00:00:00.000,WY,4195,122494,117265,84,16.7
2021-03-28T00:00:00.000,KS,21036,646477,582158,241,16.2
2021-03-28T00:00:00.000,DE,7073,186414,245224,57,15.4
2021-03-28T00:00:00.000,AR,25357,559643,558649,244,13.4
2021-03-28T00:00:00.000,DD2,21075,863722,988794,399,0
2021-03-28T00:00:00.000,NJ,90627,2010811,2041003,475,17.3
2021-03-28T00:00:00.000,TX,263525,5038721,5639206,516,12.7
2021-03-28T00:00:00.000,MN,60517,1220549,1350913,197,17.8
2021-03-28T00:00:00.000,AS,0,6143,22384,0,19.8
2021-03-28T00:00:00.000,GA,65929,1900580,1745182,259,11.9
2021-03-28T00:00:00.000,WA,70922,1588781,1757292,2573,16.8
2021-03-28T00:00:00.000,OH,142089,2428655,2499701,4274,16.1
2021-03-28T00:00:00.000,NV,27665,569437,705904,0,15.3
2021-03-28T00:00:00.000,MS,25414,558591,509293,730,13.9
2021-03-28T00:00:00.000,NE,21295,416862,441874,1756,17
2021-03-28T00:00:00.000,SC,44609,791303,1229541,1025,14.3
2021-03-28T00:00:00.000,UT,30891,589230,656007,0,10.9
2021-03-28T00:00:00.000,VA,89204,1715942,1972469,734,15.9
2021-03-28T00:00:00.000,PA,122585,2738667,2934178,120,15.7
2021-03-28T00:00:00.000,ND,8102,188326,201394,0,19.6
2021-03-28T00:00:00.000,FM,0,23908,0,0,9
2021-03-28T00:00:00.000,ID,14684,352307,360808,243,15.8
2021-03-28T00:00:00.000,OK,29957,866927,972715,11,17.1
2021-03-28T00:00:00.000,WI,54392,1280220,1474119,222,17.9
2021-03-28T00:00:00.000,VI,10,15611,22600,0,12.3
2021-03-28T00:00:00.000,MD,68920,1265897,1311734,1650,16
2021-03-28T00:00:00.000,HI,7717,235831,324807,93760,17.8
2021-03-28T00:00:00.000,NM,20788,553368,649257,1413,22.8
2021-03-28T00:00:00.000,AZ,42599,1516415,1748242,1415,16.2
2021-03-28T00:00:00.000,LA,51311,836476,993590,813,15.5
2021-03-28T00:00:00.000,MO,43635,1011885,1374867,317,14.2
2021-03-28T00:00:00.000,TN,51072,1195185,1296063,3050,13.1
2021-03-28T00:00:00.000,IA,38822,774196,675683,119,18.6
2021-03-28T00:00:00.000,MI,82586,1994184,2138017,0,16.2
2021-03-28T00:00:00.000,MT,9133,259772,230000,124,18
2021-03-28T00:00:00.000,AL,36892,834484,787726,0,12.8
2021-03-28T00:00:00.000,NY,199242,4016581,4437522,1159,15.2
2021-03-28T00:00:00.000,MA,82702,1665606,1675884,61,17.8
2021-03-28T00:00:00.000,ME,21348,328231,323813,53,18.9
2021-03-28T00:00:00.000,CO,58339,1242103,1267983,662,16.8
2021-03-28T00:00:00.000,AK,5111,183426,212909,56,21.9
2021-03-28T00:00:00.000,IH2,7730,524792,408022,0,16.9
2021-03-28T00:00:00.000,RP,143,13237,1,0,29.3
2021-03-28T00:00:00.000,CA,330419,8190839,8812317,1441,15.1
2021-03-28T00:00:00.000,VT,5613,151803,152351,236,17.4
2021-03-28T00:00:00.000,MH,0,20014,0,0,12.9
2021-03-28T00:00:00.000,VA2,56630,2032399,1709737,1,0
2021-03-28T00:00:00.000,CT,44077,819142,990939,131,19.1
2021-03-27T00:00:00.000,TX,257693,4949470,5493055,443,12.3
2021-03-27T00:00:00.000,PR,16366,415178,583920,250,11.7
2021-03-27T00:00:00.000,AR,23107,544655,546446,241,12.9
2021-03-27T00:00:00.000,WA,68756,1555884,1703695,2542,16.2
2021-03-27T00:00:00.000,NC,117814,1898713,2439647,329,15.3
2021-03-27T00:00:00.000,WV,6682,417375,422567,0,18.3
2021-03-27T00:00:00.000,MD,66366,1242405,1284121,1642,15.6
2021-03-27T00:00:00.000,NM,18977,540640,630200,1403,22
2021-03-27T00:00:00.000,LA,50099,814085,973061,810,15
2021-03-27T00:00:00.000,IH2,7185,514391,397539,0,16.3
2021-03-27T00:00:00.000,AK,4785,180913,209896,56,21.4
2021-03-27T00:00:00.000,OK,28413,844386,954809,10,16.5
2021-03-27T00:00:00.000,MA,80694,1628652,1635833,60,17.4
2021-03-27T00:00:00.000,GU,132,38250,43267,0,19.1
2021-03-27T00:00:00.000,VI,10,15278,22482,0,12.2
2021-03-27T00:00:00.000,RP,96,13237,1,0,29.1
2021-03-27T00:00:00.000,MO,40314,984170,1346742,315,13.6
2021-03-27T00:00:00.000,AS,0,6143,22384,0,19.8
2021-03-27T00:00:00.000,CO,56321,1209349,1234545,659,16.4
2021-03-27T00:00:00.000,BP2,359,39816,60981,0,0
2021-03-27T00:00:00.000,CT,42606,804198,966920,130,18.6
2021-03-27T00:00:00.000,MN,58960,1181947,1316868,195,17
2021-03-27T00:00:00.000,IL,109981,2629258,2800605,2367,15.4
2021-03-27T00:00:00.000,SC,42304,771482,1202771,1025,14
2021-03-27T00:00:00.000,AL,36375,829339,780144,0,12.7
2021-03-27T00:00:00.000,NE,20709,405004,430663,1730,16.5
2021-03-27T00:00:00.000,NH,14330,311052,260609,27,16.2
2021-03-27T00:00:00.000,ID,14137,345226,351275,238,15.3
2021-03-27T00:00:00.000,IN,48807,1205427,1397044,3854,15.7
2021-03-27T00:00:00.000,MP,34,3449,23504,0,19.9
2021-03-27T00:00:00.000,SD,7603,233928,230120,13,21
2021-03-27T00:00:00.000,GA,63582,1870522,1686835,257,11.8
2021-03-27T00:00:00.000,OR,37635,833929,864886,1103,15.4
2021-03-27T00:00:00.000,MT,8615,253777,224708,121,17.4
2021-03-27T00:00:00.000,ND,8020,184440,198300,0,19
2021-03-27T00:00:00.000,LTC,617,1944996,5756224,6020,0
2021-03-27T00:00:00.000,RI,11481,247799,255953,1,18.8
2021-03-27T00:00:00.000,ME,20959,321003,314594,51,18.4
2021-03-27T00:00:00.000,AZ,39238,1488506,1710433,1361,15.9
2021-03-27T00:00:00.000,VA,87818,1673029,1906780,733,15.5
2021-03-27T00:00:00.000,OH,138138,2367173,2436650,4168,15.6
2021-03-27T00:00:00.000,FL,208797,4322501,4484696,12647,14.7
2021-03-27T00:00:00.000,MI,78031,1939776,2096619,0,15.6
2021-03-27T00:00:00.000,WY,4048,122213,117259,84,16.6
2021-03-27T00:00:00.000,DC,5849,133347,195587,0,12
2021-03-27T00:00:00.000,KS,20052,632469,564713,241,15.5
2021-03-27T00:00:00.000,DD2,20104,842607,964510,399,0
2021-03-27T00:00:00.000,HI,7716,235761,323665,93760,17.7
2021-03-27T00:00:00.000,NJ,87603,1970485,1995382,475,16.8
2021-03-27T00:00:00.000,VT,5454,148766,148788,234,16.9
2021-03-27T00:00:00.000,UT,30890,588697,655983,0,10.9
2021-03-27T00:00:00.000,MS,25414,557370,509063,730,13.9
2021-03-27T00:00:00.000,MH,0,19871,0,0,12.7
2021-03-27T00:00:00.000,NY,194198,3918838,4321468,1135,14.6
2021-03-27T00:00:00.000,FM,0,23778,0,0,9
2021-03-27T00:00:00.000,PA,119946,2689356,2861512,116,15.3
2021-03-27T00:00:00.000,IA,37114,753585,654405,119,17.8
2021-03-27T00:00:00.000,WI,52717,1251472,1432336,220,17.3
2021-03-27T00:00:00.000,NV,26496,560776,687085,0,14.9
2021-03-27T00:00:00.000,CA,315681,8024567,8603278,1390,14.8
2021-03-27T00:00:00.000,DE,7029,182677,238379,51,15
2021-03-27T00:00:00.000,TN,47501,1160812,1266511,2983,12.6
2021-03-27T00:00:00.000,KY,43516,950868,981761,149,15.8
2021-03-27T00:00:00.000,VA2,54985,2000860,1680010,1,0
2021-03-26T00:00:00.000,DE,6949,179522,231045,50,14.6
2021-03-26T00:00:00.000,MP,34,3314,23102,0,19.5
2021-03-26T00:00:00.000,UT,29301,561638,623192,0,10.3
2021-03-26T00:00:00.000,ND,7792,180165,191607,0,18.2
2021-03-26T00:00:00.000,MT,8160,248137,218643,118,16.9
2021-03-26T00:00:00.000,DD2,18755,823563,943134,399,0
2021-03-26T00:00:00.000,MI,71983,1894657,2040260,0,15
2021-03-26T00:00:00.000,CT,41250,788438,944227,130,18.1
2021-03-26T00:00:00.000,VA,87153,1644593,1882692,731,15.3
2021-03-26T00:00:00.000,GA,61324,1832835,1636567,254,11.6
2021-03-26T00:00:00.000,FM,0,23460,0,0,8.9
2021-03-26T00:00:00.000,CA,303062,7851913,8371203,1262,14.3
2021-03-26T00:00:00.000,KS,17516,613345,539575,235,14.8
2021-03-26T00:00:00.000,FL,200719,4230845,4367640,12227,14.3
2021-03-26T00:00:00.000,NJ,85224,1928789,1944348,475,16.3
2021-03-26T00:00:00.000,IN,46453,1182152,1366332,3724,15.4
2021-03-26T00:00:00.000,SD,6885,227661,222516,13,20.1
2021-03-26T00:00:00.000,RP,96,13237,1,0,29.1
2021-03-26T00:00:00.000,VT,5341,146274,144834,233,16.5
2021-03-26T00:00:00.000,VA2,52732,1968886,1652012,1,0
2021-03-26T00:00:00.000,NM,18307,528445,613922,1390,21.5
2021-03-26T00:00:00.000,NH,14040,306600,253945,27,15.6
2021-03-26T00:00:00.000,HI,7665,235328,322853,93760,17.7
2021-03-26T00:00:00.000,MD,64096,1211787,1255101,1609,15.2
2021-03-26T00:00:00.000,PR,14715,399113,567115,250,11.3
2021-03-26T00:00:00.000,MO,39017,962037,1316074,312,13.2
2021-03-26T00:00:00.000,DC,5508,130578,190921,0,11.6
2021-03-26T00:00:00.000,WY,3947,122048,117257,84,16.6
2021-03-26T00:00:00.000,ID,12991,338982,342680,234,15
2021-03-26T00:00:00.000,WI,48884,1219481,1386192,215,16.7
2021-03-26T00:00:00.000,VI,10,14898,21760,0,11.7
2021-03-26T00:00:00.000,NC,114136,1851982,2377451,329,14.9
2021-03-26T00:00:00.000,WA,66309,1526472,1656143,2513,15.7
2021-03-26T00:00:00.000,AK,4483,177945,207291,56,21
2021-03-26T00:00:00.000,AR,22299,531051,532594,232,12.5
2021-03-26T00:00:00.000,MN,56128,1145793,1276885,195,16.4
2021-03-26T00:00:00.000,GU,34,38113,43249,0,19
2021-03-26T00:00:00.000,TX,247289,4823930,5349268,432,11.9
2021-03-26T00:00:00.000,SC,40208,752582,1175951,1025,13.6
2021-03-26T00:00:00.000,ME,20168,313626,305928,51,17.8
2021-03-26T00:00:00.000,KY,42125,926050,956291,136,15.3
2021-03-26T00:00:00.000,NE,20709,404569,430335,1730,16.5
2021-03-26T00:00:00.000,MH,0,19871,0,0,12.7
2021-03-26T00:00:00.000,AZ,36505,1454133,1677132,1291,15.5
2021-03-26T00:00:00.000,MA,79219,1594115,1597409,53,16.9
2021-03-26T00:00:00.000,IL,105614,2576607,2727756,2295,15
2021-03-26T00:00:00.000,OK,26644,825931,937764,10,16
2021-03-26T00:00:00.000,NV,25254,550437,668274,0,14.5
2021-03-26T00:00:00.000,MS,23193,539427,486765,729,13.2
2021-03-26T00:00:00.000,OR,36271,815761,841613,1091,14.9
2021-03-26T00:00:00.000,PA,116915,2627451,2772158,115,14.8
2021-03-26T00:00:00.000,AL,34263,814074,763067,0,12.5
2021-03-26T00:00:00.000,RI,11403,244585,251105,1,18.2
2021-03-26T00:00:00.000,NY,187321,3813674,4192197,1086,14.1
2021-03-26T00:00:00.000,LA,48760,790249,953185,808,14.5
2021-03-26T00:00:00.000,BP2,356,38569,59991,0,0
2021-03-26T00:00:00.000,WV,5753,407840,405695,0,17.6
2021-03-26T00:00:00.000,IA,36074,734759,631591,119,17.3
2021-03-26T00:00:00.000,OH,134344,2314783,2352465,4042,15.2
2021-03-26T00:00:00.000,IH2,6936,504781,391999,0,15.9
2021-03-26T00:00:00.000,CO,54523,1181127,1207048,652,16.1
2021-03-26T00:00:00.000,LTC,446,1941322,5751640,6020,0
2021-03-26T00:00:00.000,TN,43473,1133173,1237000,2910,12.3
2021-03-26T00:00:00.000,AS,0,6124,22379,0,19.8
2021-03-25T00:00:00.000,SC,38096,733509,1153733,1025,13.3
2021-03-25T00:00:00.000,AR,21003,521978,513103,223,12.2
2021-03-25T00:00:00.000,LA,47068,773530,935091,805,14.1
2021-03-25T00:00:00.000,CT,40360,772806,923866,128,17.7
2021-03-25T00:00:00.000,KY,40914,901153,934415,128,14.8
2021-03-25T00:00:00.000,AL,32509,798555,748027,0,12.3
2021-03-25T00:00:00.000,NY,176784,3734818,4073728,1032,13.7
2021-03-25T00:00:00.000,OK,25086,809189,919373,10,15.6
2021-03-25T00:00:00.000,TN,39545,1108109,1203156,2802,11.9
2021-03-25T00:00:00.000,NC,111894,1811819,2316014,329,14.4
2021-03-25T00:00:00.000,SD,6256,221336,217537,13,19.5
2021-03-25T00:00:00.000,ME,19316,303792,297397,51,17.2
2021-03-25T00:00:00.000,LTC,171,1937671,5746784,6020,0
2021-03-25T00:00:00.000,GU,29,37515,41806,0,18.9
2021-03-25T00:00:00.000,MH,0,19343,0,0,12.1
2021-03-25T00:00:00.000,DD2,15566,796443,899888,399,0
2021-03-25T00:00:00.000,HI,7237,229669,311976,93760,17.1
2021-03-25T00:00:00.000,FM,0,23026,0,0,8.8
2021-03-25T00:00:00.000,PR,13119,389310,549820,250,11
2021-03-25T00:00:00.000,KS,16640,599906,523717,225,14.4
2021-03-25T00:00:00.000,IH2,6081,494855,385311,0,15.5
2021-03-25T00:00:00.000,MT,7723,243878,212142,114,16.5
2021-03-25T00:00:00.000,ND,7599,175254,186176,0,17.4
2021-03-25T00:00:00.000,MP,29,3304,22683,0,19.1
2021-03-25T00:00:00.000,PA,114426,2528673,2681925,115,14.4
2021-03-25T00:00:00.000,MD,61504,1181912,1219867,1547,14.8
2021-03-25T00:00:00.000,NM,17662,518001,598135,1380,21
2021-03-25T00:00:00.000,MN,53942,1119690,1243779,195,16
2021-03-25T00:00:00.000,OH,129099,2264255,2282150,3915,14.7
2021-03-25T00:00:00.000,OR,35100,800808,820100,1075,14.7
2021-03-25T00:00:00.000,RI,11094,241808,244572,1,17.6
2021-03-25T00:00:00.000,MS,23182,538861,486756,729,13.2
2021-03-25T00:00:00.000,CA,279788,7657240,8124091,1147,13.9
2021-03-25T00:00:00.000,IL,101024,2526673,2657928,2227,14.8
2021-03-25T00:00:00.000,RP,40,13236,1,0,28.7
2021-03-25T00:00:00.000,VA2,50741,1937360,1626787,1,0
2021-03-25T00:00:00.000,AS,0,6049,21815,0,19
2021-03-25T00:00:00.000,DE,6838,175615,224134,48,14.2
2021-03-25T00:00:00.000,WA,62456,1497126,1608591,2477,15.3
2021-03-25T00:00:00.000,NJ,80045,1892444,1896429,475,15.8
2021-03-25T00:00:00.000,MI,65951,1855922,1992869,0,14.6
2021-03-25T00:00:00.000,AK,3411,175873,205163,56,20.6
2021-03-25T00:00:00.000,IN,44202,1158269,1334635,3601,15
2021-03-25T00:00:00.000,DC,5471,128933,185769,0,11.3
2021-03-25T00:00:00.000,NV,23934,540008,650576,0,14.1
2021-03-25T00:00:00.000,FL,192621,4142512,4256084,11790,14
2021-03-25T00:00:00.000,NH,13784,303748,248609,27,15.2
2021-03-25T00:00:00.000,VA,84707,1604983,1839047,712,15
2021-03-25T00:00:00.000,CO,53133,1152753,1182407,606,15.9
2021-03-25T00:00:00.000,GA,58889,1791541,1584178,252,11.4
2021-03-25T00:00:00.000,IA,35823,715446,617914,119,16.8
2021-03-25T00:00:00.000,MO,38001,942316,1295697,304,12.9
2021-03-25T00:00:00.000,NE,20127,392867,421326,1692,16
2021-03-25T00:00:00.000,WI,46562,1186484,1343468,213,16.3
2021-03-25T00:00:00.000,VI,0,14624,21104,0,11.2
2021-03-25T00:00:00.000,AZ,34256,1427420,1643687,1235,15.2
2021-03-25T00:00:00.000,UT,29301,561267,623164,0,10.3
2021-03-25T00:00:00.000,TX,240960,4704907,5187337,413,11.5
2021-03-25T00:00:00.000,WV,4972,395880,392700,0,16.8
2021-03-25T00:00:00.000,ID,12529,333883,332106,229,14.7
2021-03-25T00:00:00.000,MA,77416,1563224,1555358,52,16.5
2021-03-25T00:00:00.000,WY,3847,121750,117238,84,16.5
2021-03-25T00:00:00.000,BP2,356,36834,58010,0,0
2021-03-25T00:00:00.000,VT,4553,143450,142446,231,16
2021-03-24T00:00:00.000,AK,3301,173815,202124,56,20.3
2021-03-24T00:00:00.000,GA,55544,1765872,1540848,249,11.2
2021-03-24T00:00:00.000,NY,171632,3687422,3976885,1001,13.3
2021-03-24T00:00:00.000,IH2,5924,488646,381452,0,15.3
2021-03-24T00:00:00.000,OR,33723,785927,806001,1070,14.4
2021-03-24T00:00:00.000,NE,19831,384132,412762,1600,15.6
2021-03-24T00:00:00.000,RI,10847,238306,238891,1,17
2021-03-24T00:00:00.000,MD,60343,1156171,1191681,1510,14.5
2021-03-24T00:00:00.000,SC,36152,716905,1135416,1025,13.1
2021-03-24T00:00:00.000,IA,35497,706580,603960,119,16.6
2021-03-24T00:00:00.000,DC,3866,127175,182300,0,10.8
2021-03-24T00:00:00.000,BP2,341,35618,54382,0,0
2021-03-24T00:00:00.000,NC,109518,1784396,2272990,329,14.2
2021-03-24T00:00:00.000,PR,10163,379208,531132,250,10.6
2021-03-24T00:00:00.000,GU,28,37184,40424,0,18.8
2021-03-24T00:00:00.000,MO,35542,921111,1272730,303,12.6
2021-03-24T00:00:00.000,WV,4539,389189,384213,0,16.3
2021-03-24T00:00:00.000,RP,40,12603,1,0,25.2
2021-03-24T00:00:00.000,FL,180922,4053399,4151061,11345,13.7
2021-03-24T00:00:00.000,VT,4447,141804,139902,231,15.8
2021-03-24T00:00:00.000,LTC,135,1934795,5742953,6020,0
2021-03-24T00:00:00.000,WY,3162,118672,113510,80,16
2021-03-24T00:00:00.000,KY,39809,886727,911930,124,14.4
2021-03-24T00:00:00.000,VI,0,14281,20191,0,10.7
2021-03-24T00:00:00.000,CA,269463,7498517,7922860,1048,13.5
2021-03-24T00:00:00.000,UT,28743,547522,602398,0,10
2021-03-24T00:00:00.000,WA,60114,1474731,1571022,2448,15
2021-03-24T00:00:00.000,NJ,76776,1858508,1845985,475,15.4
2021-03-24T00:00:00.000,MI,58396,1823121,1959627,0,14.3
2021-03-24T00:00:00.000,VA,84367,1582620,1802177,612,14.7
2021-03-24T00:00:00.000,AS,0,6041,21796,0,18.9
2021-03-24T00:00:00.000,MS,22297,528702,473477,729,12.8
2021-03-24T00:00:00.000,WI,44521,1165021,1306680,203,16
2021-03-24T00:00:00.000,CO,50229,1129719,1163569,574,15.6
2021-03-24T00:00:00.000,DE,6761,171924,218472,47,13.9
2021-03-24T00:00:00.000,OH,126388,2230355,2221624,3796,14.5
2021-03-24T00:00:00.000,IN,41687,1139312,1304429,3461,14.7
2021-03-24T00:00:00.000,ME,18296,295698,285807,38,16.5
2021-03-24T00:00:00.000,NH,13762,298148,242952,27,14.7
2021-03-24T00:00:00.000,IL,97107,2486021,2592191,2153,14.5
2021-03-24T00:00:00.000,MA,75527,1535964,1519878,50,16.1
2021-03-24T00:00:00.000,MH,0,19083,0,0,11.8
2021-03-24T00:00:00.000,TX,231906,4566585,5042705,393,11.2
2021-03-24T00:00:00.000,NV,22784,530560,632552,0,13.7
2021-03-24T00:00:00.000,ID,11838,329030,325299,222,14.4
2021-03-24T00:00:00.000,FM,0,22767,0,0,8.7
2021-03-24T00:00:00.000,AL,30320,785426,726670,0,12
2021-03-24T00:00:00.000,CT,39331,758458,903383,126,17.3
2021-03-24T00:00:00.000,OK,23175,794980,899376,10,15.2
2021-03-24T00:00:00.000,TN,36542,1085548,1172780,2699,11.6
2021-03-24T00:00:00.000,AZ,30669,1383797,1594503,1079,14.8
2021-03-24T00:00:00.000,SD,5574,217481,213222,13,19
2021-03-24T00:00:00.000,MP,29,3293,22285,0,18.9
2021-03-24T00:00:00.000,VA2,49405,1908374,1600351,1,0
2021-03-24T00:00:00.000,MT,7378,240536,206978,111,16.2
2021-03-24T00:00:00.000,KS,15571,589190,510876,221,14.1
2021-03-24T00:00:00.000,AR,19303,510655,502321,220,11.8
2021-03-24T00:00:00.000,NM,16592,505473,588182,1365,20.6
2021-03-24T00:00:00.000,MN,52363,1107627,1220455,195,15.7
2021-03-24T00:00:00.000,PA,113760,2515953,2660193,114,14.3
2021-03-24T00:00:00.000,HI,6856,225911,305559,93760,16.8
2021-03-24T00:00:00.000,DD2,14920,791261,887965,399,0
2021-03-24T00:00:00.000,ND,7268,173250,182630,0,17.1
2021-03-24T00:00:00.000,LA,45578,758457,920242,803,13.8
2021-03-23T00:00:00.000,NC,107656,1754760,2229439,329,14
2021-03-23T00:00:00.000,GU,28,36777,38919,0,18.7
2021-03-23T00:00:00.000,WV,4252,385420,379686,0,16.1
2021-03-23T00:00:00.000,ND,7155,172180,181257,0,17
2021-03-23T00:00:00.000,OR,32913,778759,794114,1058,14.2
2021-03-23T00:00:00.000,TN,33405,1065375,1144694,2558,11.3
2021-03-23T00:00:00.000,AK,2966,172589,200944,56,20.1
2021-03-23T00:00:00.000,DD2,14591,787016,880530,399,0
2021-03-23T00:00:00.000,MO,34735,907249,1250541,286,12.4
2021-03-23T00:00:00.000,VA,83176,1556951,1749081,572,14.4
2021-03-23T00:00:00.000,NV,22214,523388,624832,0,13.6
2021-03-23T00:00:00.000,ID,11084,326049,319580,219,14.2
2021-03-23T00:00:00.000,RP,40,12206,1,0,23
2021-03-23T00:00:00.000,HI,6117,221350,300493,93760,16.6
2021-03-23T00:00:00.000,DE,6753,168996,213364,44,13.7
2021-03-23T00:00:00.000,KY,38141,876734,898813,98,14.2
2021-03-23T00:00:00.000,LTC,132,1931158,5738480,6020,0
2021-03-23T00:00:00.000,VI,0,13947,19292,0,10.2
2021-03-23T00:00:00.000,AL,28319,771918,709208,0,11.8
2021-03-23T00:00:00.000,PR,8638,373532,520420,249,10.4
2021-03-23T00:00:00.000,KS,14670,578833,495275,210,13.7
2021-03-23T00:00:00.000,IN,40845,1123394,1279751,3346,14.5
2021-03-23T00:00:00.000,MN,51971,1095596,1205912,193,15.5
2021-03-23T00:00:00.000,WY,3138,118464,113489,80,15.9
2021-03-23T00:00:00.000,CA,234001,7357471,7756722,845,13.2
2021-03-23T00:00:00.000,MI,53555,1795640,1927643,0,14.1
2021-03-23T00:00:00.000,AR,18524,503758,489927,206,11.6
2021-03-23T00:00:00.000,DC,3864,126401,179097,0,10.6
2021-03-23T00:00:00.000,MT,6912,237248,203423,110,16
2021-03-23T00:00:00.000,RI,10518,234509,235017,1,16.5
2021-03-23T00:00:00.000,FM,0,22488,0,0,8.5
2021-03-23T00:00:00.000,NJ,71702,1809021,1755186,475,14.8
2021-03-23T00:00:00.000,MD,58348,1136929,1160465,1469,14.3
2021-03-23T00:00:00.000,IH2,5427,479050,375630,0,15
2021-03-23T00:00:00.000,NM,15757,498752,585752,1342,20.3
2021-03-23T00:00:00.000,AS,0,6006,21257,0,18.4
2021-03-23T00:00:00.000,CO,49389,1113510,1146968,558,15.5
2021-03-23T00:00:00.000,WA,58891,1458300,1549380,2405,14.8
2021-03-23T00:00:00.000,TX,229901,4593581,5021355,345,11.1
2021-03-23T00:00:00.000,NE,19634,376545,406901,1563,15.4
2021-03-23T00:00:00.000,AZ,28429,1367648,1573464,1036,14.6
2021-03-23T00:00:00.000,FL,166625,4021494,4051719,10879,13.4
2021-03-23T00:00:00.000,GA,51210,1733386,1496262,244,11
2021-03-23T00:00:00.000,MA,73692,1507558,1484816,49,15.7
2021-03-23T00:00:00.000,PA,110300,2467351,2573242,106,13.9
2021-03-23T00:00:00.000,ME,18237,295656,285762,38,16.5
2021-03-23T00:00:00.000,WI,42539,1152149,1285421,202,15.7
2021-03-23T00:00:00.000,CT,38965,749099,888715,126,17.1
2021-03-23T00:00:00.000,LA,44904,745517,904556,802,13.6
2021-03-23T00:00:00.000,SC,33828,700201,1113064,1024,12.8
2021-03-23T00:00:00.000,UT,28143,540427,587271,0,9.7
2021-03-23T00:00:00.000,BP2,341,35277,53614,0,0
